date,open,close,price_change,p_change_rate,low,high,volume,amount,turnover,index_open,index_close,index_price_change,index_p_change_rate,index_low,index_high,index_volume,index_amount
20171109,14.28,14.3,0.02,0.14,14.11,14.39,479226.0,68191.28,0.96,11443.54,11553.24,105.84,0.92,11414.2,11553.24,103609336.0,14858533.0
20171108,14.77,14.28,0.44,2.99,14.21,14.94,866164.0,125811.81,1.74,11460.15,11447.4,20.57,0.18,11441.8,11563.82,120501912.0,17530186.0
20171107,14.55,14.72,0.29,2.01,14.28,14.85,1002804.0,145849.81,2.01,11374.09,11467.97,94.23,0.83,11370.99,11467.97,111889368.0,15554259.0
20171106,13.9,14.43,0.57,4.11,13.74,14.47,792697.0,112288.48,1.59,11218.04,11373.74,158.55,1.41,11181.29,11373.74,103613040.0,14295341.0
20171103,14.0,13.86,0.16,1.14,13.71,14.11,532023.0,73755.96,1.07,11287.55,11215.19,77.23,0.68,11165.06,11334.68,102181240.0,13882745.0
20171102,14.49,14.02,0.48,3.31,14.01,14.49,632740.0,89585.48,1.27,11336.48,11292.42,57.9,0.51,11251.82,11337.01,100563384.0,13319533.0
20171101,14.41,14.5,0.06,0.42,14.25,14.79,739454.0,107400.92,1.48,11370.52,11350.32,17.3,0.15,11341.07,11424.48,87444912.0,12805965.0
20171031,14.62,14.44,0.23,1.57,14.28,15.05,1211868.0,177434.5,2.43,11293.34,11367.62,55.01,0.49,11274.17,11368.19,84982208.0,12304515.0
20171030,14.56,14.67,0.16,1.1,13.96,14.67,981085.0,140419.12,1.97,11446.79,11312.61,131.91,1.15,11192.18,11472.28,124730176.0,16248648.0
20171027,14.4,14.51,0.06,0.42,14.24,14.56,817245.0,117768.95,1.64,11456.57,11444.52,16.76,0.15,11415.37,11484.91,95704896.0,12845210.0
20171026,13.75,14.32,0.55,3.99,13.6,14.47,971273.0,137393.62,1.95,11430.0,11448.72,11.51,0.1,11413.93,11509.02,87748472.0,12685346.0
20171025,13.81,13.77,0.01,0.07,13.57,13.93,454626.0,62460.73,0.91,11330.75,11437.21,98.08,0.86,11324.17,11437.21,87155936.0,11596549.0
20171024,14.09,13.78,0.31,2.2,13.63,14.11,540658.0,74832.48,1.08,11289.01,11339.13,32.82,0.29,11260.68,11339.13,79953264.0,11408563.0
20171023,13.78,14.09,0.37,2.7,13.7,14.12,629769.0,87804.8,1.26,11239.69,11306.31,67.43,0.6,11228.68,11306.31,78910424.0,10686452.0
20171020,13.53,13.72,0.18,1.33,13.45,13.73,434221.0,59172.46,0.87,11154.93,11238.88,49.33,0.44,11140.34,11238.88,72195368.0,10280175.0
20171019,14.0,13.54,0.46,3.29,13.49,14.02,861384.0,117601.58,1.73,11275.31,11189.55,93.2,0.83,11179.19,11290.72,96010032.0,12504125.0
20171018,14.06,14.0,0.06,0.43,13.9,14.38,725440.0,102744.76,1.45,11277.54,11282.75,7.41,0.07,11240.63,11323.26,93044800.0,12364427.0
20171017,13.95,14.06,0.14,1.01,13.82,14.26,801700.0,112698.15,1.61,11254.41,11275.34,4.14,0.04,11214.82,11318.0,82378304.0,11485929.0
20171016,14.4,13.92,0.47,3.27,13.91,14.42,1025987.0,144996.84,2.06,11401.87,11271.2,127.89,1.12,11267.27,11422.93,124245648.0,16130630.0
20171013,14.09,14.39,0.3,2.13,14.06,14.7,1192867.0,172683.97,2.39,11312.27,11399.09,91.76,0.81,11308.04,11400.05,96791248.0,13171926.0
20171012,14.05,14.09,0.11,0.77,13.83,14.35,775543.0,109115.7,1.56,11309.36,11307.33,5.17,0.05,11240.66,11337.12,95431232.0,13117052.0
20171011,14.0,14.2,0.24,1.72,13.92,14.48,1280019.0,182079.42,2.57,11319.46,11312.5,17.01,0.15,11285.92,11344.59,112635576.0,16393976.0
20171010,13.88,13.96,0.11,0.79,13.84,14.38,1370410.0,193351.12,2.75,11260.77,11329.51,65.24,0.58,11229.02,11329.51,111433608.0,15540498.0
20171009,13.35,13.85,0.75,5.73,13.17,14.08,1408548.0,192813.64,2.82,11248.35,11264.27,177.08,1.6,11214.9,11305.46,122707136.0,17034230.0
20170929,13.05,13.1,0.01,0.08,12.95,13.35,1080257.0,142181.19,2.17,11042.72,11087.19,55.77,0.51,11042.72,11121.44,98608096.0,13047461.0
20170928,12.47,13.09,0.69,5.56,12.39,13.13,1152831.0,148071.89,2.31,11029.47,11031.42,5.36,0.05,11015.48,11072.56,97338744.0,12849238.0
20170927,12.45,12.4,0.09,0.72,12.39,12.62,546902.0,68373.88,1.1,10951.96,11036.78,86.01,0.79,10951.88,11063.13,89416288.0,12534710.0
20170926,12.8,12.49,0.31,2.42,12.33,12.86,677887.0,84558.69,1.36,10915.66,10950.77,20.1,0.18,10890.92,10951.14,86536408.0,11484878.0
20170925,12.85,12.8,0.02,0.16,12.7,13.04,626879.0,80710.04,1.26,11054.26,10930.67,139.15,1.26,10911.03,11056.66,92909920.0,13253913.0
20170922,12.88,12.78,0.22,1.69,12.68,13.14,860400.0,110734.35,1.73,11067.11,11069.82,28.52,0.26,11025.89,11085.43,95188856.0,13599137.0
20170920,11.9,12.66,0.75,6.3,11.9,12.98,1368149.0,170315.5,2.74,11083.85,11191.13,107.23,0.97,11083.21,11191.13,114837352.0,16195378.0
20170919,12.03,11.91,0.09,0.75,11.9,12.15,428131.0,51411.08,0.86,11160.42,11083.9,69.63,0.62,11055.24,11181.18,110307184.0,15879543.0
20170918,11.77,12.0,0.23,1.95,11.7,12.01,374610.0,44557.16,0.75,11062.43,11153.53,90.43,0.82,11062.43,11154.75,109333144.0,15229061.0
20170915,11.82,11.77,0.07,0.59,11.67,11.87,301524.0,35400.22,0.6,11058.1,11063.1,7.39,0.07,11022.25,11105.02,119125368.0,16613014.0
20170914,12.02,11.84,0.16,1.33,11.82,12.06,275920.0,32900.97,0.55,11091.97,11070.49,21.0,0.19,11033.82,11124.54,119883768.0,16817926.0
20170913,11.96,12.0,0.03,0.25,11.88,12.06,305046.0,36562.18,0.61,11040.11,11091.49,47.88,0.43,11015.74,11091.49,110331640.0,16171986.0
20170912,11.94,11.97,0.04,0.34,11.86,12.04,373967.0,44674.1,0.75,11063.85,11043.61,10.12,0.09,11019.87,11131.95,157250560.0,23295634.0
20170911,11.68,11.93,0.25,2.14,11.63,12.0,515611.0,61317.52,1.03,10979.72,11053.73,82.96,0.76,10963.62,11053.73,114901032.0,17038466.0
20170908,11.65,11.68,0.11,0.95,11.61,11.76,338096.0,39513.36,0.68,10961.7,10970.77,1.64,0.01,10911.82,11011.11,103874520.0,15113021.0
20170907,11.65,11.57,0.12,1.03,11.52,11.72,317312.0,36833.37,0.64,11030.6,10969.13,55.46,0.5,10966.54,11059.47,126036520.0,18017786.0
20170906,11.64,11.69,0.03,0.26,11.56,11.76,245827.0,28676.16,0.49,10959.31,11024.59,37.64,0.34,10939.26,11036.89,124960368.0,17607516.0
20170905,11.69,11.66,0.04,0.34,11.6,11.76,269780.0,31489.65,0.54,10958.2,10986.95,24.1,0.22,10928.86,10995.53,117394832.0,15880960.0
20170904,11.72,11.7,0.07,0.59,11.53,11.73,533864.0,62110.7,1.07,10882.13,10962.85,82.29,0.76,10859.36,10969.57,133094408.0,17998526.0
20170901,11.91,11.77,0.14,1.18,11.74,11.99,414709.0,49028.38,0.83,10822.49,10880.56,63.92,0.59,10807.78,10880.56,124160920.0,16550461.0
20170831,11.98,11.91,0.05,0.42,11.88,12.07,310253.0,37104.08,0.62,10823.31,10816.64,2.71,0.03,10759.79,10837.39,97240688.0,13415385.0
20170830,11.83,11.86,0.01,0.08,11.78,11.97,238129.0,28237.88,0.47,10762.24,10813.93,51.56,0.48,10762.24,10825.89,102509576.0,13670485.0
20170829,11.93,11.85,0.09,0.75,11.8,12.03,310670.0,37059.35,0.62,10796.54,10762.37,47.37,0.44,10742.13,10818.22,104575648.0,14259098.0
20170828,11.79,11.94,0.2,1.7,11.68,12.03,535124.0,63690.77,1.07,10678.35,10809.74,150.73,1.41,10678.35,10866.36,127385712.0,18406188.0
20170825,11.64,11.74,0.09,0.77,11.64,11.84,269266.0,31677.18,0.54,10556.54,10659.01,106.05,1.0,10556.54,10671.71,88180664.0,12042299.0
20170824,11.84,11.65,0.21,1.77,11.64,11.9,315031.0,36997.23,0.63,10617.74,10552.96,66.38,0.63,10537.78,10627.34,75795608.0,10399194.0
20170823,12.12,11.86,0.29,2.39,11.78,12.13,529695.0,63161.3,1.06,10642.22,10619.34,34.64,0.33,10583.18,10662.83,85885200.0,11302865.0
20170822,12.03,12.15,0.08,0.66,11.92,12.28,684251.0,82742.79,1.36,10689.65,10653.98,35.79,0.33,10631.25,10699.05,97291632.0,13537520.0
20170821,12.49,12.07,0.0,0.0,12.07,12.67,1334482.0,164411.02,2.66,10624.81,10689.77,75.69,0.71,10624.81,10689.77,97428032.0,12943461.0
20170816,11.73,12.07,0.39,3.34,11.67,12.18,824420.0,99159.09,1.64,10550.42,10600.78,41.0,0.39,10504.07,10625.34,115318896.0,15518723.0
20170815,11.67,11.68,0.0,0.0,11.6,11.8,287972.0,33639.2,0.57,10527.54,10559.78,39.98,0.38,10502.52,10559.78,99299048.0,13338925.0
20170814,11.5,11.68,0.24,2.1,11.47,11.78,349302.0,40684.58,0.7,10308.97,10519.8,228.45,2.22,10308.97,10519.8,109777800.0,14654336.0
20170811,11.75,11.44,0.44,3.7,11.42,11.82,575678.0,66827.34,1.15,10407.33,10291.35,189.29,1.81,10281.63,10459.91,121448960.0,14496134.0
20170810,12.07,11.88,0.24,1.98,11.88,12.21,497588.0,59782.89,0.99,10525.15,10480.64,63.95,0.61,10417.08,10582.16,114034664.0,14187110.0
20170809,12.02,12.12,0.1,0.83,11.83,12.26,746764.0,90181.48,1.49,10487.77,10544.59,48.34,0.46,10455.27,10548.06,116866912.0,13923770.0
20170808,11.94,12.02,0.15,1.26,11.84,12.11,656219.0,78647.66,1.31,10448.87,10496.25,45.17,0.43,10437.85,10516.61,123319376.0,14375200.0
20170807,12.0,11.87,0.13,1.08,11.67,12.1,724859.0,85785.01,1.44,10353.15,10451.08,89.85,0.87,10347.5,10451.08,100742304.0,11891407.0
20170804,12.01,12.0,0.0,0.0,11.95,12.18,609115.0,73314.11,1.21,10426.53,10361.23,74.94,0.72,10360.83,10450.69,128902408.0,15151815.0
20170803,12.1,12.0,0.2,1.64,11.91,12.27,979989.0,118112.98,1.95,10454.01,10436.17,33.17,0.32,10403.59,10507.23,121996768.0,15007829.0
20170802,12.31,12.2,0.11,0.89,12.12,12.53,1339133.0,164814.91,2.67,10526.0,10469.34,56.01,0.53,10461.95,10557.47,133258376.0,16407360.0
20170801,12.29,12.31,0.41,3.45,12.12,12.55,2574253.0,317291.41,5.13,10496.71,10525.35,20.31,0.19,10472.71,10529.9,124894528.0,15415358.0
20170731,11.0,11.9,1.08,9.98,11.0,11.9,1511163.0,174986.67,3.01,10438.23,10505.04,67.1,0.64,10418.83,10517.33,131952280.0,16002354.0
20170728,10.8,10.82,0.07,0.65,10.71,10.9,291049.0,31478.01,0.58,10381.31,10437.94,42.75,0.41,10371.39,10456.41,108219272.0,13698960.0
20170727,10.61,10.75,0.18,1.7,10.56,10.88,517032.0,55605.75,1.03,10284.92,10395.19,97.85,0.95,10216.02,10416.55,130635816.0,16162937.0
20170726,10.53,10.57,0.0,0.0,10.47,10.61,229757.0,24222.73,0.46,10365.61,10297.34,55.87,0.54,10247.54,10380.7,106076080.0,12676718.0
20170725,10.5,10.57,0.07,0.67,10.47,10.68,268938.0,28494.4,0.54,10398.25,10353.21,51.01,0.49,10317.92,10421.21,95663000.0,11916395.0
20170724,10.57,10.5,0.07,0.66,10.41,10.57,286119.0,29980.96,0.57,10352.85,10404.22,39.4,0.38,10341.24,10414.07,101019384.0,12864650.0
20170721,10.61,10.57,0.03,0.28,10.53,10.73,390774.0,41437.64,0.78,10354.54,10364.82,2.16,0.02,10342.72,10406.25,92968920.0,12101795.0
20170720,10.63,10.54,0.09,0.85,10.5,10.73,492374.0,52165.0,0.98,10288.89,10366.98,71.4,0.69,10282.28,10392.06,110847192.0,14324079.0
20170719,10.45,10.63,0.3,2.74,10.22,10.68,856019.0,90239.43,1.71,10079.68,10295.58,191.82,1.9,10064.31,10296.29,121515616.0,14563425.0
20170718,10.81,10.93,0.13,1.2,10.78,10.95,256958.0,27928.77,0.51,10012.91,10103.76,47.96,0.48,9960.56,10103.76,91276288.0,11334006.0
20170717,11.15,10.8,0.4,3.57,10.8,11.23,528296.0,57727.97,1.05,10383.22,10055.8,371.99,3.57,10006.38,10384.05,127087208.0,15370841.0
20170714,11.01,11.2,0.17,1.54,10.98,11.26,457135.0,51098.3,0.91,10445.57,10427.79,38.31,0.37,10382.37,10452.94,83249256.0,10905385.0
20170713,10.92,11.03,0.13,1.19,10.92,11.15,373297.0,41220.55,0.74,10444.78,10466.1,12.91,0.12,10431.5,10491.39,87717184.0,11655316.0
20170712,10.93,10.9,0.02,0.18,10.8,10.96,223821.0,24333.03,0.45,10465.87,10453.19,14.52,0.14,10360.1,10494.25,96049632.0,12660530.0
20170711,10.88,10.92,0.08,0.74,10.86,11.04,306508.0,33603.19,0.61,10488.89,10467.71,37.89,0.36,10467.12,10568.37,96022920.0,13039674.0
20170710,10.93,10.84,0.11,1.0,10.79,10.95,360811.0,39174.24,0.72,10542.55,10505.6,58.12,0.55,10497.39,10574.21,111212568.0,13833786.0
20170707,10.93,10.95,0.04,0.36,10.87,11.07,303950.0,33300.23,0.61,10526.78,10563.72,1.66,0.02,10504.1,10564.31,98824384.0,12813912.0
20170706,11.18,10.99,0.19,1.7,10.89,11.19,588708.0,64813.74,1.17,10547.51,10562.06,0.97,0.01,10467.91,10574.11,104764456.0,14204274.0
20170705,11.05,11.18,0.09,0.81,11.04,11.19,243247.0,27100.57,0.48,10443.03,10561.09,86.26,0.82,10434.68,10561.09,87499888.0,12534598.0
20170704,11.3,11.09,0.21,1.86,10.98,11.35,475537.0,52887.01,0.95,10527.77,10474.83,60.22,0.57,10437.4,10527.77,86943424.0,12369085.0
20170703,11.25,11.3,0.05,0.44,11.2,11.49,562654.0,63887.3,1.12,10531.73,10535.05,5.44,0.05,10464.68,10541.86,86028248.0,11848608.0
20170630,11.25,11.25,0.07,0.62,11.2,11.3,360819.0,40584.04,0.72,10475.22,10529.61,17.75,0.17,10454.88,10537.5,74949744.0,9935644.0
20170629,10.94,11.32,0.39,3.57,10.94,11.37,827361.0,92819.66,1.65,10460.38,10511.86,60.3,0.58,10459.94,10523.52,78702432.0,10528132.0
20170628,11.07,10.93,0.18,1.62,10.9,11.15,319076.0,35050.31,0.64,10507.05,10451.57,83.79,0.8,10436.08,10517.94,77317000.0,10383708.0
20170627,11.17,11.11,0.03,0.27,11.06,11.25,300331.0,33471.53,0.6,10532.57,10535.36,2.23,0.02,10479.35,10548.8,80846256.0,10758988.0
20170626,10.84,11.14,0.29,2.67,10.82,11.17,536914.0,59181.35,1.07,10377.22,10537.59,170.81,1.65,10377.22,10537.59,99176192.0,13351769.0
20170623,10.85,10.85,0.02,0.18,10.71,10.92,311987.0,33699.63,0.62,10249.79,10366.78,101.58,0.99,10196.39,10366.78,84073136.0,11279173.0
20170622,11.12,10.83,0.3,2.7,10.83,11.18,380088.0,41926.54,0.76,10361.34,10265.2,101.97,0.98,10265.2,10418.61,92138488.0,12424984.0
20170621,11.09,11.13,0.12,1.09,10.99,11.14,292034.0,32358.67,0.58,10327.13,10367.17,78.64,0.76,10269.32,10367.17,77561864.0,10198239.0
20170620,11.08,11.01,0.06,0.54,11.0,11.12,226340.0,24979.28,0.45,10281.57,10288.53,25.73,0.25,10273.06,10323.0,79973312.0,10311478.0
20170619,11.07,11.07,0.03,0.27,11.01,11.27,298116.0,33115.77,0.59,10191.98,10262.8,71.56,0.7,10191.87,10262.8,65728368.0,8516124.0
20170616,11.06,11.04,0.01,0.09,10.98,11.1,236130.0,26062.13,0.47,10212.98,10191.24,30.45,0.3,10176.86,10233.8,68457536.0,8606897.0
20170615,11.11,11.03,0.08,0.72,11.0,11.14,397743.0,44033.96,0.79,10140.08,10221.69,70.16,0.69,10134.41,10225.05,78722840.0,10314309.0
20170614,11.1,11.11,0.02,0.18,11.05,11.24,406612.0,45229.45,0.81,10208.84,10151.53,73.29,0.72,10138.82,10226.15,73650168.0,9749158.0
20170613,11.21,11.13,0.06,0.54,11.06,11.29,621722.0,69259.17,1.24,10104.71,10224.82,104.83,1.04,10102.5,10237.4,73105216.0,9477054.0
20170612,10.61,11.19,0.48,4.48,10.61,11.35,1303056.0,144266.52,2.6,10144.12,10119.99,57.46,0.56,10108.98,10197.1,72968168.0,9857977.0
20170609,10.89,10.71,0.19,1.81,10.68,10.99,637598.0,68997.44,1.27,10147.02,10177.45,28.73,0.28,10124.94,10182.61,71269880.0,9491832.0
20170608,10.55,10.52,0.05,0.47,10.5,10.6,156515.0,16493.93,0.31,10104.59,10148.72,38.84,0.38,10097.66,10162.48,77812848.0,10180237.0
20170607,10.39,10.57,0.19,1.83,10.37,10.59,271352.0,28531.61,0.54,9915.18,10109.88,193.96,1.96,9910.53,10117.06,88954872.0,11541363.0
20170606,10.41,10.45,0.04,0.38,10.34,10.48,131737.0,13728.15,0.26,9834.54,9915.92,73.32,0.74,9821.13,9915.92,53891544.0,7082297.0
20170605,10.34,10.41,0.08,0.77,10.31,10.52,243027.0,25313.62,0.48,9799.81,9842.6,47.71,0.49,9799.65,9866.34,58035176.0,7451257.0
20170602,10.16,10.33,0.13,1.27,10.13,10.4,221477.0,22745.7,0.44,9708.72,9794.89,64.56,0.66,9637.54,9811.58,64651288.0,7898137.5
20170601,10.63,10.2,0.43,4.05,10.2,10.65,528034.0,54830.36,1.05,9833.83,9730.33,134.52,1.36,9730.06,9854.55,70165240.0,8643389.0
20170531,10.7,10.63,0.06,0.57,10.63,10.79,344500.0,36904.19,0.69,9944.12,9864.85,5.62,0.06,9855.3,9976.64,74669768.0,9162369.0
20170526,10.64,10.57,0.07,0.66,10.55,10.64,141083.0,14942.84,0.28,9871.68,9859.24,34.54,0.35,9838.7,9913.48,72247688.0,9281436.0
20170525,10.48,10.64,0.14,1.33,10.42,10.66,271498.0,28708.36,0.54,9792.09,9893.78,81.32,0.83,9727.51,9917.81,83013016.0,10225430.0
20170524,10.42,10.5,0.08,0.77,10.31,10.52,172870.0,18036.88,0.34,9722.04,9812.46,48.68,0.5,9609.41,9812.46,65975864.0,8269237.5
20170523,10.55,10.42,0.18,1.7,10.37,10.65,232398.0,24420.48,0.46,9878.38,9763.78,135.86,1.37,9761.31,9914.5,80497440.0,10014785.0
20170522,10.54,10.6,0.1,0.95,10.51,10.77,405850.0,43199.06,0.81,9958.29,9899.65,71.31,0.72,9864.95,10014.94,72262272.0,9061310.0
20170519,10.48,10.5,0.06,0.57,10.42,10.57,155876.0,16357.83,0.31,9978.5,9970.96,3.39,0.03,9922.76,10005.71,63965388.0,8523501.0
20170518,10.5,10.44,0.11,1.04,10.43,10.61,262880.0,27640.39,0.52,9955.86,9974.35,55.76,0.56,9936.31,10045.68,70491248.0,9213649.0
20170517,10.44,10.55,0.13,1.25,10.41,10.67,465597.0,49217.41,0.93,10030.36,10030.11,16.55,0.16,10019.36,10091.47,91078864.0,11753596.0
20170516,10.4,10.42,0.02,0.19,10.25,10.43,278771.0,28846.56,0.56,9819.71,10046.66,201.06,2.04,9761.35,10046.66,90068840.0,11560079.0
20170515,10.32,10.4,0.13,1.27,10.29,10.46,248371.0,25810.94,0.49,9812.38,9845.6,57.61,0.59,9812.38,9866.07,61701820.0,7971641.0
20170512,10.18,10.27,0.06,0.59,10.16,10.38,276319.0,28371.08,0.55,9755.87,9787.99,11.54,0.12,9703.1,9794.99,63994844.0,7947210.0
20170511,10.14,10.21,0.04,0.39,9.98,10.23,340944.0,34377.63,0.68,9704.88,9776.45,19.64,0.2,9566.42,9776.51,82157984.0,9809800.0
20170510,10.16,10.17,0.02,0.2,10.13,10.47,328474.0,33644.12,0.65,9875.74,9756.81,128.53,1.3,9756.81,9945.61,74787352.0,9537536.0
20170509,10.08,10.15,0.05,0.5,10.06,10.16,136665.0,13823.2,0.27,9794.81,9885.34,52.17,0.53,9736.14,9887.15,64477676.0,8273527.0
20170508,10.13,10.1,0.02,0.2,10.04,10.17,166991.0,16886.18,0.33,10000.95,9833.17,191.27,1.91,9833.17,10018.57,82317776.0,9786845.0
20170505,10.29,10.12,0.17,1.65,10.11,10.32,167633.0,17101.2,0.33,10119.54,10024.44,123.0,1.21,10024.44,10132.92,77517816.0,9816519.0
20170504,10.37,10.29,0.09,0.87,10.28,10.42,151601.0,15692.38,0.3,10164.81,10147.44,36.7,0.36,10116.01,10241.54,79752416.0,10151171.0
20170503,10.4,10.38,0.02,0.19,10.33,10.47,142707.0,14826.77,0.28,10208.6,10184.14,39.83,0.39,10146.26,10244.35,76050368.0,9571647.0
20170502,10.16,10.4,0.28,2.77,10.16,10.57,381000.0,39576.79,0.76,10205.66,10223.97,10.68,0.1,10166.39,10228.7,77331648.0,9934861.0
20170428,10.13,10.12,0.0,0.0,10.04,10.17,180933.0,18294.92,0.36,10208.13,10234.65,5.46,0.05,10176.08,10235.23,80970232.0,10411581.0
20170427,10.2,10.12,0.08,0.78,9.9,10.2,375052.0,37666.61,0.75,10174.25,10229.19,24.35,0.24,10015.89,10244.08,96323584.0,12430288.0
20170426,10.27,10.2,0.05,0.49,10.17,10.29,192456.0,19657.11,0.38,10162.72,10204.84,39.62,0.39,10161.42,10251.7,84434424.0,11211022.0
20170425,10.25,10.25,0.01,0.1,10.25,10.32,165568.0,17022.51,0.33,10106.9,10165.22,73.33,0.73,10104.55,10213.49,74705024.0,9664582.0
20170424,10.45,10.24,0.21,2.01,10.21,10.47,231228.0,23760.87,0.46,10285.04,10091.89,222.46,2.16,10060.11,10285.04,76093672.0,9704584.0
20170421,10.5,10.45,0.0,0.0,10.44,10.52,120063.0,12574.11,0.24,10357.86,10314.35,44.74,0.43,10300.4,10407.78,71025872.0,9150492.0
20170420,10.46,10.45,0.01,0.1,10.41,10.51,170408.0,17819.67,0.34,10346.99,10359.09,10.68,0.1,10306.39,10411.75,84554472.0,11354006.0
20170419,10.56,10.46,0.13,1.23,10.41,10.57,291131.0,30468.21,0.58,10377.28,10348.41,63.03,0.61,10235.0,10393.73,92453376.0,11823512.0
20170418,10.6,10.59,0.02,0.19,10.59,10.69,190968.0,20315.8,0.38,10449.01,10411.44,39.42,0.38,10405.35,10522.85,87247872.0,11361632.0
20170417,10.71,10.61,0.1,0.93,10.56,10.72,299971.0,31849.28,0.6,10483.96,10450.86,69.0,0.66,10406.52,10505.63,88624032.0,11208275.0
20170414,10.82,10.71,0.12,1.11,10.69,10.83,255909.0,27485.48,0.51,10662.25,10519.86,134.22,1.26,10515.37,10662.53,111514832.0,13586053.0
20170413,10.82,10.83,0.01,0.09,10.79,10.88,199946.0,21664.58,0.4,10578.58,10654.09,66.78,0.63,10571.7,10678.78,109450208.0,13185058.0
20170412,10.81,10.82,0.04,0.37,10.78,10.86,204712.0,22163.0,0.41,10643.49,10587.31,68.48,0.64,10584.7,10667.6,139194752.0,16851040.0
20170411,10.87,10.86,0.03,0.28,10.74,10.89,261369.0,28263.86,0.52,10601.0,10655.79,52.51,0.5,10476.66,10662.5,137013712.0,18537790.0
20170410,10.94,10.84,0.11,1.0,10.79,10.96,341951.0,37113.07,0.68,10663.86,10602.52,66.96,0.63,10593.76,10664.1,121563928.0,15855559.0
20170407,10.92,10.95,0.01,0.09,10.91,11.0,204672.0,22415.48,0.41,10652.4,10669.48,13.31,0.12,10635.08,10702.88,104487632.0,13896892.0
20170406,10.95,10.94,0.02,0.18,10.91,10.98,168994.0,18486.79,0.34,10649.84,10656.17,29.04,0.27,10608.13,10661.77,88324056.0,12575645.0
20170405,10.8,10.96,0.16,1.48,10.8,10.99,260376.0,28485.7,0.52,10496.78,10627.13,198.41,1.9,10496.78,10628.6,95915160.0,13678942.0
20170331,10.8,10.8,0.11,1.03,10.77,10.91,284829.0,30865.97,0.57,10351.33,10427.74,79.47,0.77,10351.33,10427.89,62819468.0,9243970.0
20170330,10.82,10.69,0.13,1.2,10.66,10.86,330307.0,35398.58,0.66,10505.39,10348.27,172.55,1.64,10328.95,10513.88,85024192.0,11568268.0
20170329,10.88,10.82,0.06,0.55,10.82,10.9,166296.0,18046.32,0.33,10573.12,10520.82,42.46,0.4,10497.01,10585.88,78106272.0,11038241.0
20170328,10.92,10.88,0.03,0.27,10.85,10.92,145123.0,15786.35,0.29,10580.16,10563.29,18.63,0.18,10538.02,10606.09,65425796.0,9635339.0
20170327,10.89,10.91,0.0,0.0,10.87,11.02,217311.0,23776.03,0.43,10643.45,10581.92,64.8,0.61,10578.75,10660.23,74675304.0,11023321.0
20170324,10.84,10.91,0.06,0.55,10.83,10.92,223380.0,24268.27,0.45,10584.09,10646.72,63.68,0.6,10580.11,10666.12,83432016.0,11991555.0
20170323,10.83,10.85,0.01,0.09,10.8,10.92,165224.0,17954.17,0.33,10558.34,10583.04,29.51,0.28,10477.57,10607.73,76551128.0,11590122.0
20170322,10.89,10.84,0.1,0.91,10.8,10.92,200139.0,21715.63,0.4,10535.67,10553.53,33.09,0.31,10488.63,10586.48,78849480.0,11528040.0
20170321,10.9,10.94,0.05,0.46,10.86,10.95,163554.0,17859.11,0.33,10527.41,10586.62,54.29,0.52,10513.63,10586.62,66733380.0,10633584.0
20170320,10.91,10.89,0.04,0.37,10.8,10.96,253591.0,27628.14,0.51,10512.89,10532.33,16.92,0.16,10459.74,10534.11,69838832.0,10601923.0
20170317,11.1,10.93,0.15,1.35,10.89,11.11,302236.0,33272.09,0.6,10632.04,10515.41,109.01,1.03,10514.67,10650.46,87884184.0,12994677.0
20170316,11.05,11.08,0.07,0.64,11.03,11.11,212265.0,23506.4,0.42,10573.77,10624.42,81.41,0.77,10573.77,10628.18,85855856.0,12615419.0
20170315,11.05,11.01,0.01,0.09,10.98,11.08,181716.0,20043.23,0.36,10515.59,10543.01,11.28,0.11,10499.85,10551.71,69601896.0,10391616.0
20170314,11.03,11.0,0.03,0.27,10.98,11.06,159259.0,17546.29,0.32,10561.5,10531.73,28.15,0.27,10515.52,10577.48,72039832.0,11083849.0
20170313,10.99,11.03,0.04,0.36,10.91,11.07,247861.0,27278.42,0.49,10450.65,10559.88,108.87,1.04,10402.72,10559.88,76422168.0,11429164.0
20170310,10.98,10.99,0.01,0.09,10.97,11.05,179689.0,19771.18,0.36,10415.38,10451.01,29.95,0.29,10415.38,10476.59,61538236.0,9533192.0
20170309,11.08,10.98,0.12,1.08,10.94,11.12,301336.0,33157.51,0.6,10484.28,10421.06,77.25,0.74,10402.36,10484.68,67406824.0,9635217.0
20170308,11.16,11.1,0.06,0.54,11.09,11.16,228096.0,25358.92,0.45,10549.99,10498.31,53.83,0.51,10473.88,10549.99,63771816.0,9577945.0
20170307,11.21,11.16,0.07,0.62,11.11,11.26,310164.0,34648.08,0.62,10527.83,10552.14,29.86,0.28,10495.5,10552.14,75639968.0,11552814.0
20170306,11.22,11.23,0.03,0.27,11.15,11.28,221048.0,24801.7,0.44,10406.23,10522.28,125.23,1.2,10406.23,10522.28,78250216.0,11947148.0
20170303,11.19,11.2,0.0,0.0,11.11,11.23,246879.0,27558.3,0.49,10339.89,10397.05,29.74,0.29,10308.22,10404.87,69825712.0,10153171.0
20170302,11.35,11.2,0.16,1.41,11.19,11.37,362173.0,40728.57,0.72,10429.98,10367.31,51.31,0.49,10362.0,10443.87,72215632.0,9697432.0
20170301,11.3,11.36,0.03,0.26,11.28,11.49,410660.0,46792.4,0.82,10387.63,10418.62,27.28,0.26,10378.12,10446.38,75071440.0,10056464.0
